Cordonnées 				Energie	Flux de photons	Efficience YPF	UVA-BLEU :	BLEU élargi	BLEU strict	VERT	ROUGE CLAIR	ROUGE SOMBRE	RC/RS	PHI =	TETA =	ZETA =	RC	RS 
X	Y	Azimut	Elévation	300-1100 nm	400-700 nm	(yield photon flux)	350-500 nm	400-500 nm	445-455 nm	500-600 nm	600-700 nm	700-800 nm	600-700 /700-800 nm		(Sager et al. 1988)	655-665/725-735 nm	655-665 nm	725-735 nm
255	143	0	90	39.55	145.37	122.92	64.94	61.30	13.03	43.73	40.34	2.63	15.35	0.83	0.027	8.04	2.65	0.33
265	143	0	90	38.07	146.57	124.39	65.64	61.06	12.98	43.46	42.05	2.51	16.76	0.83	0.028	9.51	2.76	0.29
265	153	0	90	35.65	145.38	122.79	65.12	61.19	13.00	43.54	40.64	2.37	17.12	0.83	0.027	9.11	2.79	0.31
265	163	0	90	35.55	144.47	121.87	64.45	61.09	12.98	43.61	39.78	2.33	17.05	0.83	0.027	10.34	2.84	0.28
265	173	0	90	37.67	143.93	121.52	65.51	61.30	13.01	43.78	38.85	2.45	15.85	0.83	0.027	10.12	2.84	0.28
265	183	0	90	37.02	143.90	121.40	65.35	61.36	13.01	43.84	38.70	2.52	15.38	0.83	0.027	10.17	3.00	0.29
265	193	0	90	37.93	144.28	122.02	65.96	61.30	12.96	43.99	38.99	2.47	15.76	0.83	0.027	10.49	3.16	0.30
265	203	0	90	42.29	146.38	124.23	66.53	61.53	12.98	44.28	40.57	2.85	14.24	0.83	0.029	9.97	3.37	0.34
265	213	0	90	37.37	146.69	124.12	66.24	61.51	12.98	44.45	40.73	2.47	16.48	0.83	0.028	12.05	3.42	0.28
265	223	0	90	37.20	145.95	122.70	65.26	61.94	13.04	44.84	39.17	2.57	15.25	0.83	0.027	11.08	3.45	0.31
265	233	0	90	38.15	146.77	123.59	66.48	62.80	13.20	45.40	38.57	2.58	14.96	0.83	0.028	11.92	3.54	0.30
265	243	0	90	41.44	149.45	126.39	68.91	63.69	13.37	45.84	39.92	2.73	14.63	0.83	0.029	11.96	3.73	0.31
265	253	0	90	42.34	151.12	127.69	68.59	63.86	13.38	46.12	41.14	2.78	14.79	0.83	0.030	12.45	3.93	0.32
265	263	0	90	40.26	151.36	127.48	67.54	63.98	13.40	46.35	41.03	2.60	15.77	0.83	0.029	12.62	3.75	0.30
265	273	0	90	38.80	149.55	126.00	68.86	64.09	13.41	46.46	39.00	2.65	14.74	0.83	0.029	11.24	3.54	0.31
265	283	0	90	39.37	149.02	125.59	68.50	63.92	13.38	46.39	38.71	2.71	14.28	0.83	0.028	11.09	3.48	0.31
265	293	0	90	41.99	147.86	124.65	68.53	63.64	13.33	46.31	37.90	2.95	12.87	0.82	0.029	10.52	3.37	0.32
265	303	0	90	39.17	146.18	123.07	66.96	62.93	13.20	45.97	37.29	2.67	13.96	0.83	0.028	9.92	3.29	0.33
265	313	0	90	37.56	146.04	123.21	66.67	62.27	13.06	45.77	38.00	2.70	14.08	0.83	0.028	10.42	3.39	0.33
265	323	0	90	35.70	144.09	121.42	66.02	61.66	12.94	45.53	36.91	2.68	13.75	0.83	0.027	10.17	3.30	0.32
265	333	0	90	39.04	141.45	118.88	65.22	61.02	12.82	45.32	35.11	2.51	13.99	0.83	0.026	9.33	3.11	0.33
265	343	0	90	35.96	140.63	118.37	65.54	60.96	12.82	45.30	34.37	2.55	13.47	0.83	0.026	9.37	2.92	0.31
265	353	0	90	36.71	141.65	119.42	65.70	60.92	12.83	45.20	35.53	2.66	13.36	0.83	0.026	9.96	3.02	0.30
265	363	0	90	36.28	143.36	120.65	64.58	60.95	12.89	45.08	37.32	2.50	14.91	0.83	0.027	11.32	3.12	0.28
265	373	0	90	34.45	143.76	121.33	65.60	60.94	12.89	45.05	37.77	2.61	14.49	0.83	0.027	11.36	3.14	0.28
265	383	0	90	36.78	145.32	122.65	65.30	61.19	12.97	45.04	39.09	2.64	14.83	0.83	0.028	12.16	3.20	0.26
265	393	0	90	38.13	145.33	122.92	65.68	61.10	12.96	44.86	39.36	2.55	15.43	0.83	0.028	10.44	3.19	0.31
265	403	0	90	33.96	145.05	122.43	65.01	61.01	12.95	44.62	39.42	2.49	15.86	0.83	0.027	10.92	3.10	0.28
265	413	0	90	37.24	145.49	123.06	64.96	60.88	12.92	44.51	40.11	2.62	15.33	0.83	0.028	11.87	3.20	0.27
265	423	0	90	37.45	144.66	121.89	64.25	61.29	13.02	44.50	38.88	2.54	15.32	0.83	0.028	11.11	3.20	0.29
275	423	0	90	38.11	142.59	120.23	65.84	61.12	12.98	43.93	37.55	2.57	14.60	0.83	0.027	11.04	3.31	0.30
275	413	0	90	37.31	142.13	119.84	65.47	60.95	12.95	43.86	37.31	2.56	14.60	0.83	0.027	11.45	3.20	0.28
275	403	0	90	40.16	142.21	119.76	64.86	61.05	12.95	43.99	37.16	2.58	14.42	0.83	0.027	11.81	3.14	0.27
275	393	0	90	38.99	142.96	120.62	65.21	61.18	12.98	44.23	37.55	2.82	13.33	0.83	0.028	10.00	3.16	0.32
275	383	0	90	36.67	144.45	121.93	65.16	60.99	12.92	44.46	39.00	2.58	15.11	0.83	0.028	11.57	3.33	0.29
275	373	0	90	36.22	143.70	121.12	64.72	60.59	12.82	44.40	38.70	2.50	15.46	0.83	0.027	11.51	3.29	0.29
275	363	0	90	35.24	142.62	120.06	63.88	60.45	12.77	44.49	37.68	2.48	15.21	0.83	0.026	11.15	3.24	0.29
275	353	0	90	37.81	141.22	119.09	65.36	60.81	12.80	44.70	35.71	2.67	13.38	0.83	0.027	10.62	3.04	0.29
275	343	0	90	34.55	140.93	118.15	64.57	61.17	12.87	44.86	34.91	2.36	14.82	0.83	0.025	10.63	2.99	0.28
275	333	0	90	35.56	142.00	119.16	64.74	61.37	12.88	45.06	35.57	2.40	14.81	0.83	0.026	10.92	3.12	0.29
275	323	0	90	38.60	144.75	121.90	66.03	61.81	12.96	45.19	37.76	2.60	14.53	0.83	0.027	11.22	3.38	0.30
275	313	0	90	40.86	146.04	123.16	66.75	62.32	13.07	45.31	38.42	2.84	13.54	0.83	0.028	9.94	3.40	0.34
275	303	0	90	37.10	145.92	122.69	66.59	62.75	13.14	45.40	37.77	2.47	15.30	0.83	0.027	11.30	3.37	0.30
275	293	0	90	38.73	147.28	124.15	67.90	63.29	13.26	45.58	38.41	2.75	13.96	0.83	0.028	9.84	3.49	0.35
275	283	0	90	38.14	147.38	124.22	68.54	63.59	13.33	45.63	38.16	2.57	14.86	0.83	0.028	11.60	3.54	0.31
275	273	0	90	39.41	148.44	125.21	68.51	63.70	13.32	45.71	39.03	2.63	14.83	0.83	0.029	10.98	3.64	0.33
275	263	0	90	42.34	150.95	127.60	68.18	63.49	13.28	45.63	41.83	2.77	15.12	0.83	0.030	12.71	3.90	0.31
275	253	0	90	37.14	148.62	125.19	66.95	62.93	13.19	45.18	40.52	2.41	16.83	0.83	0.028	13.15	3.93	0.30
275	243	0	90	39.63	147.76	124.66	67.42	62.74	13.15	44.98	40.04	2.57	15.57	0.83	0.029	12.80	3.87	0.30
275	233	0	90	39.87	145.21	122.43	67.01	62.34	13.10	44.62	38.25	2.56	14.95	0.83	0.028	12.72	3.66	0.29
275	223	0	90	40.57	144.45	122.00	66.02	61.40	12.92	44.08	38.97	2.64	14.75	0.83	0.028	11.33	3.57	0.32
275	213	0	90	36.75	144.79	122.08	64.24	60.76	12.81	43.71	40.32	2.45	16.48	0.84	0.027	11.94	3.55	0.30
275	203	0	90	38.39	144.58	122.46	65.03	60.47	12.76	43.49	40.61	2.53	16.07	0.83	0.028	11.86	3.45	0.29
275	193	0	90	37.90	143.81	121.86	65.23	60.49	12.79	43.37	39.96	2.59	15.46	0.83	0.028	11.05	3.31	0.30
275	183	0	90	39.60	142.40	120.15	64.97	60.87	12.88	43.32	38.21	2.47	15.48	0.83	0.027	10.59	3.02	0.28
275	173	0	90	38.06	142.56	120.25	64.96	60.95	12.93	43.38	38.23	2.53	15.12	0.83	0.027	9.88	2.82	0.29
275	163	0	90	37.32	143.46	121.18	64.89	60.91	12.93	43.33	39.22	2.37	16.53	0.83	0.027	9.54	2.82	0.30
275	153	0	90	37.04	144.76	122.24	64.37	60.84	12.93	43.23	40.69	2.48	16.40	0.83	0.027	9.99	2.83	0.28
275	143	0	90	36.41	145.72	123.34	64.60	60.80	12.90	43.03	41.89	2.30	18.18	0.83	0.028	10.54	2.78	0.26
285	143	0	90	38.83	144.22	122.40	64.82	60.20	12.77	42.67	41.36	2.55	16.22	0.83	0.028	9.39	2.77	0.29
285	153	0	90	37.95	143.77	121.66	64.30	60.27	12.80	42.67	40.82	2.39	17.06	0.83	0.027	10.06	2.85	0.28
285	163	0	90	38.54	142.12	120.13	64.92	60.42	12.82	42.77	38.93	2.58	15.06	0.83	0.027	9.90	2.80	0.28
285	173	0	90	35.67	139.63	117.58	63.94	60.05	12.74	42.66	36.93	2.30	16.05	0.83	0.026	10.58	2.76	0.26
285	183	0	90	38.08	140.30	118.42	64.66	60.02	12.70	42.66	37.62	2.31	16.27	0.83	0.027	11.61	3.03	0.26
285	193	0	90	33.25	141.81	119.77	64.00	59.90	12.68	42.69	39.22	2.23	17.58	0.84	0.027	12.42	3.27	0.26
285	203	0	90	35.49	141.38	119.12	63.07	59.82	12.64	42.78	38.78	2.22	17.43	0.83	0.026	13.00	3.34	0.26
285	213	0	90	36.07	143.09	121.10	64.86	60.23	12.69	43.08	39.78	2.44	16.31	0.83	0.028	12.99	3.67	0.28
285	223	0	90	38.54	143.21	120.95	65.94	61.11	12.86	43.49	38.60	2.59	14.91	0.83	0.028	11.63	3.66	0.32
285	233	0	90	36.54	141.67	119.00	65.31	61.54	12.95	43.76	36.37	2.38	15.26	0.83	0.026	12.44	3.52	0.28
285	243	0	90	40.25	144.98	122.40	65.93	61.67	12.96	44.04	39.27	2.60	15.09	0.83	0.029	12.59	3.86	0.31
285	253	0	90	37.85	146.04	123.02	66.19	62.11	13.03	44.22	39.70	2.56	15.49	0.83	0.028	12.25	3.90	0.32
285	263	0	90	36.57	148.03	124.68	66.20	62.65	13.14	44.58	40.80	2.53	16.14	0.83	0.028	14.47	3.93	0.27
285	273	0	90	39.24	145.59	122.49	67.12	62.89	13.19	44.67	38.03	2.59	14.66	0.83	0.028	12.53	3.75	0.30
285	283	0	90	35.59	144.70	121.40	66.03	62.89	13.19	44.62	37.19	2.38	15.63	0.83	0.027	12.98	3.59	0.28
285	293	0	90	37.54	146.64	123.26	65.59	62.50	13.10	44.64	39.50	2.47	16.01	0.83	0.028	11.90	3.63	0.30
285	303	0	90	39.54	145.76	122.90	66.03	62.15	13.04	44.66	38.95	2.63	14.81	0.83	0.028	11.61	3.51	0.30
285	313	0	90	36.12	145.29	121.95	64.59	61.89	13.00	44.56	38.84	2.44	15.89	0.83	0.027	12.15	3.50	0.29
285	323	0	90	36.26	144.65	121.69	65.00	61.58	12.93	44.60	38.47	2.49	15.46	0.83	0.027	11.34	3.45	0.30
285	333	0	90	36.80	142.63	120.23	66.84	61.78	12.97	44.63	36.22	2.57	14.12	0.83	0.027	10.00	3.21	0.32
285	343	0	90	34.26	140.60	117.96	65.18	61.33	12.91	44.37	34.90	2.49	14.00	0.83	0.026	10.38	3.06	0.30
285	353	0	90	39.75	140.68	118.26	64.65	60.91	12.84	44.17	35.60	2.50	14.23	0.83	0.026	10.75	3.15	0.29
285	363	0	90	34.04	141.66	119.40	65.09	60.51	12.77	43.97	37.18	2.39	15.53	0.83	0.026	12.08	3.32	0.27
285	373	0	90	36.09	143.14	120.54	64.48	60.73	12.84	43.80	38.61	2.50	15.44	0.83	0.027	11.41	3.37	0.30
285	383	0	90	38.40	142.97	120.55	65.44	61.11	12.95	43.77	38.10	2.54	14.98	0.83	0.027	11.74	3.37	0.29
285	393	0	90	35.61	141.48	119.16	65.33	61.12	12.98	43.49	36.86	2.43	15.18	0.83	0.027	11.53	3.19	0.28
285	403	0	90	36.43	141.48	118.84	64.08	61.07	12.97	43.28	37.13	2.47	15.03	0.83	0.026	11.22	3.25	0.29
285	413	0	90	37.27	140.74	118.47	64.92	60.76	12.90	43.27	36.72	2.41	15.25	0.83	0.027	10.98	3.26	0.30
285	423	0	90	38.28	140.98	118.95	65.60	60.84	12.91	43.35	36.79	2.52	14.59	0.83	0.027	10.80	3.36	0.31
