Cordonnées 				Energie	Flux de photons	Efficience YPF	UVA-BLEU :	BLEU élargi	BLEU strict	VERT	ROUGE CLAIR	ROUGE SOMBRE	RC/RS	PHI =	TETA =	ZETA =	RC	RS 
X	Y	Azimut	Elévation	300-1100 nm	400-700 nm	(yield photon flux)	350-500 nm	400-500 nm	445-455 nm	500-600 nm	600-700 nm	700-800 nm	600-700 /700-800 nm		(Sager et al. 1988)	655-665/725-735 nm	655-665 nm	725-735 nm
0	0	0	90	25.77	93.07	79.94	38.95	36.03	7.68	25.47	31.57	1.54	20.55	0.84	0.019	10.83	1.86	0.17
0	20	0	90	24.21	98.97	84.44	42.02	39.22	8.36	27.73	32.03	1.55	20.71	0.84	0.020	10.13	1.89	0.19
0	40	0	90	25.22	105.36	89.70	45.25	42.45	9.06	29.99	32.92	1.74	18.97	0.84	0.021	10.28	1.93	0.19
0	60	0	90	28.82	110.07	93.51	49.12	45.60	9.75	32.22	32.26	1.93	16.70	0.83	0.022	9.80	2.02	0.21
0	80	0	90	35.10	116.11	98.42	50.92	48.21	10.28	33.90	34.00	1.87	18.16	0.83	0.023	9.13	2.22	0.24
0	100	0	90	30.53	119.12	100.95	54.12	50.11	10.71	35.25	33.76	2.02	16.71	0.83	0.023	9.33	2.21	0.24
0	120	0	90	35.00	121.93	103.66	55.36	50.88	10.84	36.05	35.00	2.24	15.66	0.83	0.024	11.06	2.33	0.21
0	140	0	90	33.23	122.23	103.51	54.68	51.05	10.87	36.26	34.91	2.09	16.73	0.83	0.024	11.03	2.50	0.23
0	160	0	90	32.02	122.34	103.68	54.70	51.05	10.85	36.57	34.72	2.09	16.58	0.83	0.024	9.62	2.66	0.28
0	180	0	90	34.23	125.32	106.24	55.46	51.64	10.97	37.16	36.53	2.19	16.70	0.84	0.025	11.73	3.07	0.26
0	200	0	90	36.22	127.47	107.99	56.33	52.36	11.12	37.51	37.60	2.15	17.51	0.84	0.025	13.48	3.45	0.26
0	220	0	90	33.97	129.40	110.17	56.10	52.13	11.08	37.69	39.58	2.16	18.35	0.84	0.026	14.14	3.76	0.27
0	240	0	90	31.84	129.25	109.73	55.22	51.89	11.05	37.78	39.58	2.26	17.49	0.84	0.026	14.69	3.89	0.26
0	260	0	90	31.46	129.63	109.72	55.33	52.28	11.15	38.11	39.24	2.06	19.05	0.84	0.026	15.96	4.12	0.26
0	280	0	90	33.98	130.51	110.70	56.76	52.85	11.26	38.84	38.82	2.40	16.16	0.84	0.027	15.57	4.11	0.26
0	300	0	90	32.99	130.52	110.42	57.00	53.23	11.34	39.45	37.84	2.26	16.76	0.84	0.026	14.97	3.77	0.25
0	320	0	90	35.04	131.93	112.16	57.96	53.47	11.38	39.81	38.65	2.40	16.07	0.83	0.027	13.30	3.81	0.29
0	340	0	90	35.56	130.16	110.38	57.83	53.36	11.38	39.69	37.11	2.46	15.06	0.83	0.026	12.66	3.57	0.28
0	360	0	90	34.20	128.28	108.83	56.54	52.76	11.28	39.47	36.05	2.39	15.06	0.83	0.026	11.64	3.11	0.27
0	380	0	90	31.78	127.84	108.63	56.70	52.34	11.18	39.27	36.22	2.30	15.72	0.83	0.025	10.14	2.82	0.28
0	400	0	90	28.77	126.98	107.08	54.27	51.86	11.11	38.97	36.15	2.08	17.35	0.84	0.023	10.13	2.68	0.26
0	420	0	90	33.37	124.91	105.55	54.39	51.65	11.03	38.67	34.58	2.34	14.80	0.83	0.023	9.03	2.45	0.27
0	440	0	90	32.34	123.50	104.37	54.10	51.09	10.93	38.21	34.20	2.35	14.53	0.83	0.023	8.26	2.20	0.27
0	460	0	90	32.28	120.79	102.47	53.59	49.93	10.68	37.36	33.50	2.50	13.39	0.83	0.023	7.36	2.06	0.28
0	480	0	90	31.61	117.90	99.90	52.68	49.05	10.51	36.57	32.28	2.19	14.72	0.83	0.022	7.68	1.98	0.26
0	500	0	90	28.60	113.40	95.80	50.42	47.44	10.16	35.27	30.69	2.09	14.71	0.83	0.021	7.46	1.92	0.26
0	520	0	90	27.12	107.28	91.04	48.48	44.61	9.56	33.31	29.36	2.00	14.68	0.83	0.020	7.98	1.82	0.23
0	540	0	90	24.72	101.02	85.94	44.09	40.96	8.75	30.72	29.33	1.85	15.88	0.84	0.019	8.17	1.82	0.22
0	560	0	90	22.92	92.23	78.40	39.11	36.88	7.86	27.83	27.51	1.63	16.84	0.84	0.018	8.91	1.67	0.19
0	580	0	90	21.75	80.74	68.58	35.00	32.87	7.00	24.90	22.98	1.54	14.88	0.83	0.016	7.43	1.36	0.18
0	600	0	90	18.02	69.64	58.90	30.88	28.95	6.18	21.96	18.73	1.27	14.80	0.83	0.013	7.28	1.13	0.15
0	620	0	90	14.84	59.24	49.90	26.94	25.21	5.39	19.11	14.92	1.14	13.08	0.83	0.011	7.42	0.95	0.13
0	640	0	90	14.00	51.17	43.22	23.10	21.59	4.61	16.43	13.14	1.01	13.07	0.83	0.010	6.98	0.84	0.12
0	660	0	90	11.34	41.98	35.49	19.16	17.72	3.78	13.77	10.49	0.81	13.02	0.82	0.008	7.40	0.69	0.09
0	680	0	90	7.97	33.56	28.22	15.28	14.37	3.07	11.26	7.93	0.66	11.96	0.82	0.006	6.68	0.53	0.08
0	700	0	90	7.22	26.42	22.31	12.35	11.33	2.42	9.11	5.97	0.57	10.54	0.82	0.005	6.62	0.42	0.06
20	700	0	90	7.46	27.14	22.84	12.52	11.64	2.48	9.45	6.04	0.62	9.68	0.81	0.005	5.84	0.43	0.07
20	680	0	90	8.45	34.77	29.17	15.64	14.90	3.19	11.77	8.10	0.66	12.30	0.82	0.006	6.87	0.56	0.08
20	660	0	90	11.94	44.38	37.57	20.08	18.58	3.97	14.44	11.36	0.90	12.57	0.83	0.008	7.34	0.73	0.10
20	640	0	90	15.51	53.89	45.62	24.25	22.55	4.84	17.26	14.07	1.10	12.79	0.83	0.010	7.21	0.88	0.12
20	620	0	90	18.30	64.22	54.47	28.76	26.58	5.68	20.30	17.34	1.32	13.10	0.83	0.012	7.49	1.05	0.14
20	600	0	90	20.06	74.82	63.53	33.01	30.83	6.58	23.33	20.67	1.38	15.00	0.83	0.014	7.08	1.24	0.18
20	580	0	90	22.62	86.09	73.07	37.67	35.19	7.50	26.45	24.45	1.60	15.27	0.83	0.016	8.45	1.46	0.17
20	560	0	90	23.61	97.69	82.91	41.75	39.44	8.40	29.64	28.62	1.69	16.96	0.84	0.018	8.48	1.70	0.20
20	540	0	90	26.51	105.80	89.71	46.71	43.56	9.28	32.64	29.61	1.94	15.29	0.83	0.020	8.20	1.81	0.22
20	520	0	90	26.06	114.07	96.50	50.60	47.53	10.17	35.48	31.06	1.99	15.63	0.83	0.021	7.44	1.96	0.26
20	500	0	90	29.95	121.64	102.57	53.11	50.53	10.81	37.63	33.48	1.95	17.15	0.84	0.022	9.23	2.08	0.23
20	480	0	90	34.17	126.32	106.95	55.85	52.30	11.17	38.92	35.09	2.22	15.78	0.83	0.023	8.07	2.21	0.27
20	460	0	90	36.35	127.71	108.52	57.73	53.00	11.30	39.75	34.96	2.35	14.89	0.83	0.025	7.79	2.22	0.28
20	440	0	90	35.96	130.51	110.81	58.75	54.08	11.55	40.51	35.92	2.72	13.21	0.83	0.025	7.41	2.30	0.31
20	420	0	90	32.35	134.21	113.61	57.68	54.65	11.67	41.01	38.56	2.27	16.96	0.84	0.025	10.17	2.63	0.26
20	400	0	90	37.55	134.82	114.36	58.72	55.05	11.75	41.42	38.35	2.42	15.87	0.83	0.026	9.82	2.78	0.28
20	380	0	90	38.17	133.59	113.06	58.97	55.35	11.81	41.62	36.63	2.40	15.23	0.83	0.026	10.43	2.88	0.28
20	360	0	90	33.68	134.19	113.15	58.58	55.76	11.90	41.72	36.71	2.39	15.37	0.83	0.025	11.89	3.19	0.27
20	340	0	90	36.70	137.11	116.13	60.29	56.17	11.96	41.84	39.09	2.62	14.90	0.83	0.027	13.31	3.57	0.27
20	320	0	90	40.31	136.65	115.88	60.34	55.98	11.91	41.80	38.88	2.75	14.12	0.83	0.028	11.67	3.62	0.31
20	300	0	90	38.00	137.11	116.67	61.24	55.97	11.89	41.62	39.52	2.50	15.83	0.83	0.028	13.48	3.88	0.29
20	280	0	90	33.30	136.84	115.74	59.55	55.73	11.84	41.07	40.04	2.38	16.84	0.84	0.027	14.73	4.08	0.28
20	260	0	90	38.22	137.66	117.43	60.79	55.37	11.76	40.56	41.73	2.54	16.40	0.84	0.029	15.25	4.26	0.28
20	240	0	90	32.46	135.68	115.05	58.15	54.81	11.66	39.94	40.93	2.39	17.09	0.84	0.027	13.56	3.93	0.29
20	220	0	90	38.03	134.17	114.22	60.04	54.84	11.64	39.73	39.61	2.40	16.52	0.84	0.027	14.51	3.67	0.25
20	200	0	90	30.88	131.89	111.14	57.68	54.88	11.67	39.41	37.59	2.20	17.09	0.84	0.025	13.15	3.48	0.26
20	180	0	90	36.20	130.24	110.29	58.73	54.49	11.57	39.19	36.56	2.34	15.59	0.83	0.026	11.28	3.10	0.27
20	160	0	90	34.02	128.08	108.70	58.75	53.87	11.43	38.74	35.47	2.28	15.56	0.83	0.025	9.95	2.71	0.27
20	140	0	90	36.41	128.01	108.49	58.77	54.13	11.50	38.36	35.52	2.34	15.15	0.83	0.025	9.48	2.45	0.26
20	120	0	90	34.21	127.89	108.19	57.62	53.86	11.47	38.00	36.03	1.98	18.20	0.84	0.023	9.73	2.36	0.24
20	100	0	90	31.30	124.01	104.94	57.56	53.23	11.35	37.31	33.47	2.16	15.49	0.83	0.024	9.33	2.15	0.23
20	80	0	90	29.38	120.93	102.01	54.62	51.31	10.95	35.97	33.66	1.88	17.94	0.84	0.022	12.61	2.17	0.17
20	60	0	90	32.15	116.76	98.74	51.33	48.91	10.42	34.26	33.59	1.99	16.87	0.83	0.022	9.32	2.15	0.23
20	40	0	90	33.19	113.23	96.57	49.81	45.95	9.78	32.15	35.13	2.00	17.61	0.84	0.023	8.78	2.09	0.24
20	20	0	90	26.30	105.84	90.10	44.94	42.26	9.00	29.65	33.92	1.70	19.93	0.84	0.021	10.50	1.97	0.19
20	0	0	90	26.05	96.65	82.49	41.22	38.56	8.21	27.10	31.00	1.56	19.87	0.84	0.019	11.18	1.80	0.16
40	0	0	90	26.31	101.82	86.74	44.14	41.14	8.75	28.58	32.10	1.60	20.03	0.84	0.020	9.60	1.85	0.19
40	20	0	90	29.94	111.40	94.63	48.28	45.48	9.69	31.41	34.52	1.98	17.43	0.83	0.022	10.00	1.98	0.20
40	40	0	90	30.36	118.63	100.83	53.07	49.22	10.49	33.90	35.50	1.77	20.10	0.84	0.023	9.27	2.14	0.23
40	60	0	90	33.31	123.84	104.71	55.26	52.41	11.18	36.23	35.21	2.07	17.00	0.83	0.024	8.38	2.24	0.27
40	80	0	90	34.80	127.30	107.58	58.34	54.50	11.62	37.96	34.84	2.09	16.68	0.83	0.024	9.63	2.25	0.23
40	100	0	90	36.62	132.41	112.28	61.28	56.50	12.00	39.40	36.51	2.23	16.34	0.83	0.026	9.50	2.34	0.25
40	120	0	90	35.63	133.26	112.42	60.52	56.92	12.11	40.06	36.28	2.26	16.05	0.83	0.024	9.48	2.36	0.25
40	140	0	90	31.83	133.43	112.49	60.89	57.17	12.16	40.42	35.84	2.03	17.66	0.83	0.025	9.34	2.49	0.27
40	160	0	90	34.43	135.37	114.16	60.85	57.36	12.20	40.89	37.12	2.31	16.09	0.83	0.025	9.91	2.76	0.28
40	180	0	90	35.10	136.95	115.92	61.62	57.57	12.23	41.16	38.21	2.32	16.44	0.83	0.026	11.92	3.01	0.25
40	200	0	90	35.42	138.21	116.80	61.60	57.67	12.25	41.52	39.03	2.40	16.24	0.83	0.027	10.98	3.27	0.30
40	220	0	90	40.83	137.85	116.63	61.92	57.86	12.29	41.75	38.24	2.47	15.47	0.83	0.027	13.00	3.42	0.26
40	240	0	90	35.93	139.79	118.15	61.60	58.10	12.34	42.05	39.63	2.41	16.42	0.83	0.028	11.99	3.68	0.31
40	260	0	90	39.68	143.18	121.40	61.85	58.23	12.36	42.54	42.41	2.27	18.71	0.84	0.029	14.88	4.10	0.28
40	280	0	90	39.02	141.62	120.15	63.25	58.40	12.40	43.05	40.16	2.75	14.61	0.83	0.028	13.35	3.93	0.29
40	300	0	90	34.99	141.11	119.19	61.88	58.23	12.34	43.35	39.54	2.33	16.93	0.84	0.027	14.36	3.82	0.27
40	320	0	90	33.78	142.67	120.83	62.84	58.55	12.43	43.66	40.47	2.65	15.25	0.83	0.028	13.48	3.72	0.28
40	340	0	90	39.33	142.88	121.13	62.44	58.61	12.46	43.76	40.51	2.78	14.55	0.83	0.028	12.86	3.65	0.28
40	360	0	90	32.72	140.38	118.60	61.79	58.16	12.39	43.58	38.65	2.62	14.74	0.83	0.026	11.67	3.36	0.29
40	380	0	90	38.39	140.80	119.13	61.07	57.70	12.31	43.45	39.65	2.70	14.68	0.83	0.028	10.53	3.20	0.30
40	400	0	90	36.14	141.35	120.14	62.00	57.75	12.33	43.35	40.25	2.72	14.82	0.83	0.027	9.77	2.84	0.29
40	420	0	90	37.89	139.94	119.06	61.62	57.00	12.16	42.86	40.09	2.67	15.02	0.83	0.027	10.86	2.83	0.26
40	440	0	90	33.95	135.39	114.52	59.04	55.86	11.90	42.06	37.47	2.47	15.19	0.83	0.025	9.03	2.52	0.28
40	460	0	90	35.63	132.37	112.31	59.26	54.97	11.72	41.33	36.07	2.34	15.44	0.83	0.025	8.50	2.33	0.27
40	480	0	90	34.80	128.87	108.93	58.03	54.12	11.55	40.42	34.33	2.35	14.60	0.83	0.023	8.00	2.19	0.27
40	500	0	90	35.93	125.63	106.93	57.89	52.79	11.26	39.25	33.59	2.69	12.49	0.83	0.025	6.74	2.16	0.32
40	520	0	90	27.61	119.19	100.50	52.51	49.80	10.63	36.99	32.40	1.90	17.04	0.83	0.021	8.06	2.08	0.26
40	540	0	90	26.90	110.48	93.65	49.12	45.58	9.72	34.12	30.78	2.03	15.18	0.83	0.020	8.90	1.92	0.22
40	560	0	90	25.91	100.37	85.32	44.22	40.96	8.70	30.77	28.64	1.90	15.06	0.83	0.019	7.64	1.72	0.23
40	580	0	90	22.74	90.34	76.61	38.59	36.52	7.76	27.55	26.27	1.63	16.12	0.83	0.017	8.30	1.59	0.19
40	600	0	90	19.91	78.11	66.15	33.93	32.04	6.82	24.27	21.80	1.41	15.42	0.83	0.015	7.11	1.30	0.18
40	620	0	90	17.84	66.97	56.67	29.25	27.47	5.87	21.10	18.40	1.30	14.13	0.83	0.013	8.03	1.10	0.14
40	640	0	90	16.63	56.86	48.47	25.69	23.34	4.99	17.95	15.57	1.11	14.04	0.83	0.011	8.02	0.94	0.12
40	660	0	90	12.39	45.78	38.72	20.40	19.04	4.08	14.86	11.88	0.92	12.92	0.83	0.008	6.89	0.76	0.11
40	680	0	90	8.16	35.39	29.86	16.45	15.12	3.23	12.10	8.17	0.75	10.90	0.82	0.006	6.72	0.56	0.08
40	700	0	90	7.14	27.35	23.08	12.70	11.66	2.49	9.64	6.05	0.60	10.03	0.82	0.005	6.48	0.43	0.07
60	700	0	90	7.88	27.83	23.35	12.54	11.86	2.54	9.80	6.18	0.63	9.78	0.82	0.005	5.73	0.45	0.08
60	680	0	90	10.15	36.14	30.46	16.40	15.34	3.29	12.38	8.42	0.80	10.48	0.82	0.007	6.11	0.59	0.10
60	660	0	90	12.10	47.61	40.38	20.48	19.25	4.11	15.29	13.08	0.93	14.10	0.83	0.009	7.62	0.81	0.11
60	640	0	90	16.19	58.21	49.44	25.86	23.98	5.13	18.52	15.71	1.14	13.75	0.83	0.011	8.17	0.97	0.12
60	620	0	90	18.59	68.54	57.97	30.41	28.56	6.11	21.79	18.20	1.26	14.40	0.83	0.013	7.23	1.15	0.16
60	600	0	90	21.74	80.90	68.47	35.39	33.25	7.10	25.18	22.48	1.56	14.45	0.83	0.015	7.53	1.41	0.19
60	580	0	90	23.52	93.99	79.85	40.09	37.80	8.03	28.61	27.58	1.74	15.81	0.83	0.018	8.28	1.70	0.20
60	560	0	90	29.36	104.60	88.97	45.84	42.64	9.05	32.11	29.86	2.11	14.17	0.83	0.021	7.83	1.88	0.24
60	540	0	90	32.39	116.61	99.25	51.26	47.45	10.10	35.50	33.65	2.22	15.17	0.83	0.022	7.98	2.15	0.27
60	520	0	90	35.01	124.76	106.20	56.67	51.72	11.03	38.32	34.73	2.57	13.51	0.83	0.025	8.09	2.33	0.29
60	500	0	90	31.40	129.20	108.99	57.59	54.47	11.62	40.27	34.46	2.38	14.46	0.83	0.024	7.67	2.28	0.30
60	480	0	90	35.17	131.71	111.05	58.98	55.85	11.89	41.65	34.21	2.54	13.44	0.83	0.024	7.59	2.28	0.30
60	460	0	90	33.24	134.73	113.96	61.02	56.82	12.11	42.51	35.40	2.36	14.99	0.83	0.025	7.79	2.38	0.31
60	440	0	90	36.05	140.00	118.59	61.37	57.57	12.27	43.30	39.13	2.51	15.62	0.83	0.026	10.46	2.67	0.26
60	420	0	90	34.65	143.26	121.30	62.53	58.66	12.50	44.11	40.49	2.67	15.15	0.84	0.027	9.39	2.89	0.31
60	400	0	90	40.88	144.35	122.46	64.09	59.52	12.68	44.71	40.11	2.87	13.96	0.83	0.028	8.92	2.87	0.32
60	380	0	90	38.85	143.93	121.72	63.64	59.61	12.69	44.89	39.43	2.67	14.76	0.83	0.028	9.76	3.08	0.32
60	360	0	90	41.28	146.25	123.78	63.69	59.90	12.74	45.23	41.11	2.82	14.59	0.83	0.029	10.92	3.50	0.32
60	340	0	90	37.27	148.48	125.43	63.36	60.54	12.87	45.41	42.54	2.66	15.98	0.83	0.029	13.24	3.81	0.29
60	320	0	90	37.15	147.63	124.63	64.80	61.07	12.97	45.38	41.18	2.61	15.79	0.83	0.029	13.19	3.76	0.29
60	300	0	90	34.37	144.44	121.42	63.84	60.86	12.89	45.13	38.45	2.61	14.72	0.83	0.027	12.59	3.68	0.29
60	280	0	90	37.00	144.34	121.81	65.46	60.84	12.90	44.73	38.77	2.64	14.67	0.83	0.028	12.01	3.71	0.31
60	260	0	90	37.16	146.18	123.77	65.75	60.85	12.88	44.27	41.06	2.55	16.09	0.83	0.029	12.57	3.79	0.30
60	240	0	90	40.64	145.33	123.06	64.89	60.47	12.81	43.73	41.13	2.65	15.53	0.83	0.029	12.12	3.66	0.30
60	220	0	90	37.73	144.47	122.08	63.92	60.28	12.80	43.34	40.85	2.56	15.95	0.83	0.028	12.20	3.50	0.29
60	200	0	90	36.96	145.47	122.96	63.01	59.96	12.74	43.02	42.50	2.45	17.33	0.84	0.028	12.30	3.49	0.28
60	180	0	90	41.02	143.09	121.79	65.83	59.56	12.64	42.75	40.78	2.71	15.07	0.83	0.029	10.25	3.19	0.31
60	160	0	90	34.48	139.39	117.72	64.11	59.56	12.65	42.26	37.57	2.45	15.33	0.83	0.027	9.85	2.80	0.28
60	140	0	90	38.24	138.94	117.49	63.87	59.56	12.65	42.03	37.35	2.50	14.96	0.83	0.027	8.63	2.62	0.30
60	120	0	90	36.21	138.15	116.41	63.02	59.48	12.65	41.56	37.11	2.17	17.10	0.83	0.026	10.48	2.52	0.24
60	100	0	90	40.54	137.48	116.40	64.14	59.26	12.59	41.00	37.23	2.49	14.97	0.83	0.027	8.29	2.45	0.30
60	80	0	90	38.33	133.93	113.08	61.77	57.75	12.29	39.65	36.53	2.13	17.12	0.83	0.025	9.65	2.45	0.25
60	60	0	90	35.24	129.23	109.47	58.93	55.22	11.77	37.73	36.28	1.98	18.32	0.83	0.025	9.24	2.45	0.27
60	40	0	90	33.82	125.13	105.99	55.31	52.30	11.15	35.45	37.38	2.04	18.31	0.84	0.024	10.03	2.43	0.24
60	20	0	90	27.19	116.23	98.89	52.12	48.23	10.29	32.75	35.25	1.77	19.90	0.84	0.023	9.31	2.18	0.23
60	0	0	90	27.09	104.69	88.78	46.75	43.68	9.29	29.73	31.28	1.57	19.87	0.84	0.020	10.84	1.86	0.17
80	0	0	90	30.80	107.23	91.31	49.29	45.25	9.65	30.55	31.43	1.83	17.13	0.83	0.022	9.40	1.97	0.21
80	20	0	90	29.51	116.64	98.58	52.56	49.79	10.63	33.33	33.52	1.82	18.44	0.84	0.022	10.07	2.17	0.22
80	40	0	90	34.64	126.56	107.24	58.29	54.09	11.53	36.23	36.24	2.19	16.58	0.83	0.024	9.23	2.41	0.26
80	60	0	90	35.96	130.39	110.20	61.80	57.18	12.19	38.55	34.66	2.33	14.89	0.83	0.025	9.07	2.33	0.26
80	80	0	90	35.49	137.31	115.48	62.85	59.62	12.70	40.61	37.07	2.34	15.83	0.83	0.025	9.47	2.48	0.26
80	100	0	90	38.60	140.76	118.71	64.94	61.29	13.05	41.90	37.57	2.32	16.22	0.83	0.027	9.43	2.55	0.27
80	120	0	90	35.09	140.20	117.68	65.51	61.73	13.16	42.54	35.93	2.24	16.05	0.83	0.025	9.20	2.48	0.27
80	140	0	90	36.97	141.95	119.61	66.04	61.59	13.08	43.16	37.21	2.50	14.87	0.83	0.026	8.29	2.61	0.31
80	160	0	90	36.05	141.49	119.33	64.90	60.96	12.93	43.36	37.17	2.48	14.97	0.83	0.027	9.12	2.79	0.31
80	180	0	90	35.92	145.27	122.94	65.16	60.90	12.92	43.69	40.69	2.52	16.12	0.83	0.028	10.12	3.21	0.32
80	200	0	90	39.07	147.79	124.99	64.74	61.10	12.96	43.94	42.75	2.54	16.86	0.84	0.029	11.62	3.46	0.30
80	220	0	90	37.29	147.37	124.65	66.21	61.51	13.04	44.15	41.71	2.56	16.31	0.84	0.029	12.47	3.60	0.29
80	240	0	90	36.47	147.67	124.62	65.45	61.77	13.11	44.45	41.45	2.38	17.42	0.84	0.028	14.08	3.69	0.26
80	260	0	90	36.96	148.65	125.39	65.51	61.98	13.15	45.07	41.59	2.59	16.07	0.83	0.029	12.71	3.86	0.30
80	280	0	90	39.12	148.23	125.10	65.76	61.89	13.12	45.52	40.83	2.69	15.15	0.83	0.029	12.55	3.84	0.31
80	300	0	90	43.32	147.83	125.19	67.47	62.07	13.14	45.97	39.79	2.91	13.67	0.83	0.029	11.72	3.81	0.33
80	320	0	90	35.45	149.54	126.02	65.00	61.93	13.15	46.18	41.43	2.74	15.14	0.83	0.029	12.47	3.83	0.31
80	340	0	90	41.65	149.00	126.33	66.08	61.44	13.05	46.05	41.51	2.92	14.20	0.83	0.029	10.91	3.65	0.33
80	360	0	90	39.24	146.54	124.01	64.66	60.57	12.89	45.70	40.27	2.58	15.64	0.83	0.028	10.02	3.43	0.34
80	380	0	90	37.34	145.77	123.43	63.61	59.92	12.75	45.41	40.43	2.82	14.36	0.83	0.028	9.03	3.14	0.35
80	400	0	90	39.85	144.53	122.76	64.15	59.47	12.66	45.00	40.05	2.75	14.54	0.83	0.028	9.48	2.92	0.31
80	420	0	90	32.30	142.72	120.77	62.48	58.59	12.49	44.31	39.83	2.63	15.15	0.83	0.026	8.56	2.81	0.33
80	440	0	90	34.28	140.17	118.51	61.67	57.92	12.33	43.68	38.56	2.67	14.46	0.83	0.026	8.90	2.68	0.30
80	460	0	90	38.14	136.92	115.67	61.33	57.39	12.23	43.07	36.46	2.65	13.77	0.83	0.025	8.33	2.50	0.30
80	480	0	90	36.17	134.47	113.53	60.71	56.79	12.10	42.28	35.40	2.67	13.24	0.83	0.025	9.05	2.42	0.27
80	500	0	90	31.19	130.73	110.19	57.45	54.70	11.67	40.66	35.37	2.49	14.23	0.83	0.024	8.30	2.46	0.30
80	520	0	90	26.73	126.17	106.32	53.76	51.75	11.03	38.53	35.90	2.05	17.55	0.84	0.023	10.20	2.44	0.24
80	540	0	90	27.87	117.62	99.52	50.10	47.89	10.19	35.80	33.92	2.22	15.27	0.84	0.022	9.34	2.23	0.24
80	560	0	90	28.70	106.13	90.19	46.22	43.14	9.16	32.47	30.52	1.95	15.65	0.83	0.020	9.24	1.93	0.21
80	580	0	90	26.76	94.85	80.79	41.78	38.42	8.18	29.03	27.39	1.94	14.14	0.83	0.019	7.65	1.69	0.22
80	600	0	90	20.64	82.58	70.04	35.88	33.66	7.18	25.48	23.44	1.55	15.13	0.83	0.016	8.45	1.43	0.17
80	620	0	90	18.13	70.57	59.78	30.19	28.66	6.13	22.08	19.83	1.40	14.17	0.83	0.013	8.46	1.22	0.14
80	640	0	90	15.15	57.95	49.02	25.13	23.72	5.08	18.57	15.66	1.14	13.69	0.83	0.011	6.29	0.99	0.16
80	660	0	90	12.37	47.34	40.05	20.62	19.43	4.16	15.38	12.53	0.98	12.79	0.83	0.009	6.57	0.80	0.12
80	680	0	90	9.89	36.93	31.15	16.62	15.54	3.34	12.47	8.92	0.75	11.88	0.82	0.007	7.30	0.61	0.08
80	700	0	90	7.71	28.06	23.64	12.76	11.90	2.55	9.87	6.29	0.66	9.49	0.82	0.005	5.62	0.45	0.08
100	700	0	90	7.70	27.99	23.59	12.83	11.85	2.54	9.86	6.28	0.64	9.88	0.81	0.005	5.67	0.45	0.08
100	680	0	90	8.87	37.11	31.23	16.34	15.54	3.34	12.44	9.13	0.71	12.86	0.83	0.007	6.73	0.61	0.09
100	660	0	90	13.14	47.20	40.10	20.95	19.30	4.14	15.31	12.59	0.96	13.09	0.83	0.009	7.31	0.82	0.11
100	640	0	90	14.94	57.66	48.98	25.51	23.61	5.06	18.45	15.60	1.09	14.33	0.83	0.011	7.61	1.03	0.14
100	620	0	90	18.05	68.97	58.36	30.26	28.47	6.10	21.92	18.58	1.42	13.06	0.83	0.013	7.58	1.16	0.15
100	600	0	90	21.35	81.70	69.34	35.38	33.27	7.10	25.35	23.08	1.51	15.26	0.83	0.016	7.70	1.43	0.19
100	580	0	90	24.97	94.39	80.29	40.46	37.86	8.07	28.71	27.81	1.78	15.66	0.84	0.018	8.30	1.73	0.21
100	560	0	90	27.93	105.93	90.21	45.64	42.47	9.03	32.10	31.35	1.92	16.29	0.84	0.021	8.67	1.96	0.23
100	540	0	90	32.99	115.42	98.23	51.37	47.29	10.07	35.45	32.68	2.45	13.36	0.83	0.023	8.28	2.15	0.26
100	520	0	90	32.33	124.00	104.87	54.28	51.01	10.87	38.18	34.81	2.24	15.57	0.83	0.023	8.74	2.32	0.27
100	500	0	90	30.80	129.92	109.78	57.38	53.87	11.50	40.34	35.71	2.40	14.91	0.83	0.024	9.03	2.41	0.27
100	480	0	90	34.68	134.44	113.72	59.72	55.90	11.91	41.93	36.61	2.57	14.27	0.83	0.026	8.61	2.50	0.29
100	460	0	90	36.58	136.94	115.85	60.74	56.81	12.09	42.75	37.37	2.56	14.58	0.83	0.026	8.37	2.57	0.31
100	440	0	90	37.76	140.38	119.13	61.71	57.45	12.22	43.45	39.47	2.82	14.01	0.83	0.027	8.86	2.71	0.31
100	420	0	90	35.47	143.34	121.52	61.48	58.12	12.38	44.00	41.22	2.78	14.81	0.83	0.028	8.63	2.87	0.33
100	400	0	90	38.02	146.63	124.57	62.38	58.64	12.48	44.62	43.37	2.54	17.07	0.84	0.028	11.93	3.11	0.26
100	380	0	90	35.15	147.17	124.88	63.80	59.68	12.68	45.20	42.29	2.72	15.54	0.83	0.029	10.85	3.25	0.30
100	360	0	90	36.78	146.09	123.63	64.20	60.25	12.81	45.58	40.26	2.61	15.40	0.83	0.029	11.22	3.41	0.30
100	340	0	90	40.41	147.57	124.65	65.28	61.33	13.03	46.03	40.21	2.69	14.97	0.83	0.029	12.54	3.64	0.29
100	320	0	90	35.26	147.74	124.54	64.95	61.67	13.07	46.15	39.92	2.66	15.02	0.83	0.028	11.48	3.76	0.33
100	300	0	90	40.24	148.36	125.65	66.96	61.90	13.10	46.12	40.33	2.98	13.53	0.83	0.029	10.95	3.80	0.35
100	280	0	90	42.59	149.68	126.93	66.46	61.65	13.04	45.73	42.30	2.88	14.68	0.83	0.030	11.78	3.94	0.33
