Cordonnées 				Energie	Flux de photons	Efficience YPF	UVA-BLEU :	BLEU élargi	BLEU strict	VERT	ROUGE CLAIR	ROUGE SOMBRE	RC/RS	PHI =	TETA =	ZETA =	RC	RS 
184	159	0	90	43.64	167.22	139.96	80.89	75.66	16.56	53.34	38.22	2.63	14.53	0.82	0.029	7.50	2.55	0.34
184	149	0	90	42.85	166.25	139.36	79.82	74.85	16.37	52.54	38.87	2.89	13.43	0.82	0.030	7.62	2.50	0.33
194	149	0	90	43.51	166.51	140.13	78.97	73.84	16.17	51.85	40.82	2.79	14.63	0.82	0.030	8.01	2.60	0.32
194	159	0	90	47.15	169.20	142.50	80.34	74.75	16.36	52.84	41.61	3.11	13.39	0.82	0.031	7.97	2.68	0.34
194	169	0	90	46.34	170.44	143.22	80.77	75.59	16.53	53.66	41.19	3.01	13.69	0.82	0.031	7.98	2.74	0.34
194	179	0	90	43.32	170.94	143.30	80.54	76.07	16.60	54.10	40.76	3.06	13.31	0.82	0.031	8.36	2.92	0.35
194	189	0	90	49.05	173.12	146.01	82.15	75.87	16.49	54.54	42.72	3.32	12.87	0.82	0.033	8.31	3.22	0.39
194	199	0	90	46.63	172.99	146.06	81.41	75.10	16.29	54.53	43.36	3.26	13.29	0.82	0.033	8.32	3.42	0.41
194	209	0	90	43.97	173.48	145.83	80.38	75.33	16.31	54.83	43.32	3.03	14.31	0.83	0.032	9.76	3.65	0.37
194	219	0	90	44.65	175.53	147.65	81.18	75.84	16.37	55.51	44.19	3.20	13.82	0.83	0.032	10.88	3.91	0.36
194	229	0	90	49.36	178.50	150.53	82.65	76.73	16.49	56.54	45.23	3.32	13.61	0.83	0.034	11.58	4.29	0.37
194	239	0	90	46.28	181.11	152.21	83.06	77.91	16.71	57.51	45.70	3.40	13.44	0.83	0.034	10.95	4.34	0.40
194	249	0	90	48.43	182.51	153.50	84.20	78.68	16.86	58.46	45.36	3.38	13.43	0.83	0.034	11.05	4.33	0.39
194	259	0	90	48.96	185.31	155.75	85.11	79.64	17.04	59.35	46.32	3.34	13.87	0.83	0.035	11.92	4.54	0.38
194	269	0	90	50.72	189.28	159.66	87.93	81.15	17.37	60.19	47.95	3.79	12.65	0.83	0.037	11.56	4.89	0.42
194	279	0	90	52.24	194.75	164.82	89.11	82.03	17.56	60.75	51.98	3.70	14.05	0.83	0.039	12.94	5.33	0.41
194	289	0	90	51.31	192.92	162.34	86.01	81.52	17.47	60.69	50.72	3.59	14.13	0.83	0.037	12.04	5.02	0.42
194	299	0	90	51.43	192.33	162.50	86.10	80.52	17.26	60.21	51.59	3.67	14.05	0.83	0.038	11.20	5.07	0.45
194	309	0	90	51.06	191.06	161.15	84.85	79.58	17.10	59.63	51.85	3.45	15.04	0.83	0.037	12.83	5.13	0.40
194	319	0	90	51.12	191.41	162.16	83.54	78.10	16.82	59.04	54.27	3.50	15.50	0.83	0.038	13.16	5.52	0.42
194	329	0	90	46.61	190.57	161.21	81.35	77.11	16.67	58.43	55.03	3.34	16.47	0.84	0.038	13.50	5.44	0.40
194	339	0	90	50.29	188.83	159.90	82.43	76.81	16.66	58.28	53.74	3.56	15.08	0.83	0.037	13.07	5.35	0.41
194	349	0	90	46.00	184.44	155.65	81.28	76.49	16.65	58.18	49.77	3.47	14.32	0.83	0.036	11.72	4.90	0.42
194	359	0	90	50.23	180.60	152.50	82.17	76.27	16.63	58.11	46.22	3.65	12.67	0.82	0.035	10.02	4.37	0.44
194	369	0	90	43.64	179.71	151.03	81.83	76.97	16.83	58.43	44.31	3.15	14.08	0.83	0.033	10.52	3.99	0.38
194	379	0	90	49.27	179.21	151.18	82.60	76.66	16.76	58.52	44.03	3.56	12.37	0.82	0.033	9.78	3.78	0.39
194	389	0	90	44.68	180.46	151.83	80.48	76.14	16.65	58.24	46.07	3.22	14.32	0.83	0.033	9.27	3.82	0.41
194	399	0	90	45.88	177.13	149.24	80.07	75.32	16.48	57.86	43.95	3.20	13.74	0.82	0.032	8.24	3.37	0.41
194	409	0	90	44.44	176.86	149.07	79.65	74.83	16.34	57.41	44.61	3.23	13.81	0.82	0.033	8.70	3.09	0.36
194	419	0	90	46.81	177.54	149.89	78.19	73.94	16.11	56.99	46.61	3.32	14.02	0.83	0.033	7.53	3.03	0.40
194	429	0	90	47.28	176.35	149.33	78.85	73.44	15.97	56.37	46.54	3.28	14.20	0.83	0.032	7.38	2.89	0.39
204	429	0	90	44.31	172.74	146.11	77.34	72.44	15.73	55.65	44.65	3.26	13.68	0.83	0.032	7.29	2.83	0.39
204	419	0	90	45.40	174.15	147.23	77.12	72.56	15.80	56.05	45.54	3.35	13.61	0.83	0.032	7.42	2.96	0.40
204	409	0	90	41.50	175.98	148.33	77.46	73.57	16.06	56.53	45.87	3.16	14.52	0.83	0.031	8.53	3.10	0.36
204	399	0	90	46.93	176.03	148.69	79.01	73.95	16.15	56.91	45.17	3.42	13.22	0.83	0.033	7.92	3.30	0.42
204	389	0	90	44.85	177.68	149.91	79.71	74.58	16.30	57.48	45.62	3.37	13.54	0.83	0.033	9.34	3.72	0.40
204	379	0	90	42.30	176.03	147.97	79.59	74.74	16.34	57.38	43.91	3.19	13.79	0.83	0.032	9.85	3.91	0.40
204	369	0	90	45.19	175.36	147.64	80.18	75.14	16.40	57.40	42.82	3.32	12.89	0.82	0.033	9.47	3.95	0.42
204	359	0	90	46.28	176.93	149.39	80.61	74.71	16.27	57.14	45.07	3.34	13.48	0.83	0.034	10.62	4.31	0.41
204	349	0	90	45.96	178.43	150.30	79.22	74.60	16.21	56.82	47.01	3.30	14.26	0.83	0.034	11.50	4.63	0.40
204	339	0	90	47.24	182.95	154.52	79.26	74.92	16.21	57.06	50.97	3.46	14.74	0.83	0.036	12.84	5.20	0.41
204	329	0	90	44.89	186.28	157.44	79.51	75.38	16.25	57.38	53.52	3.05	17.57	0.84	0.036	15.05	5.46	0.36
204	319	0	90	53.03	186.38	158.04	82.73	76.69	16.47	58.02	51.66	3.67	14.08	0.83	0.038	11.84	5.11	0.43
204	309	0	90	49.28	187.53	158.29	83.34	78.06	16.72	58.70	50.76	3.37	15.04	0.83	0.037	13.86	4.87	0.35
204	299	0	90	47.87	189.41	159.96	85.20	79.34	16.98	59.46	50.61	3.47	14.59	0.83	0.037	12.94	4.87	0.38
204	289	0	90	50.59	189.62	159.83	85.66	80.18	17.14	59.67	49.77	3.55	14.00	0.83	0.037	11.26	4.79	0.43
204	279	0	90	45.23	191.08	160.68	84.87	80.49	17.21	59.57	51.03	3.30	15.48	0.83	0.036	12.58	5.14	0.41
204	269	0	90	51.80	187.22	158.24	86.51	79.79	17.01	59.28	48.16	3.56	13.55	0.83	0.037	13.03	4.88	0.37
204	259	0	90	46.08	184.42	155.24	83.10	77.86	16.61	58.16	48.40	3.45	14.02	0.83	0.034	10.83	4.64	0.43
204	249	0	90	44.78	180.43	152.01	82.57	76.85	16.42	57.16	46.43	3.24	14.34	0.83	0.034	11.47	4.32	0.38
204	239	0	90	47.60	177.66	149.87	82.84	76.28	16.33	56.31	45.07	3.30	13.67	0.83	0.034	11.85	4.19	0.35
204	229	0	90	44.75	174.47	147.11	81.24	75.18	16.15	55.40	43.89	3.24	13.56	0.83	0.033	10.42	3.94	0.38
204	219	0	90	45.47	170.65	143.48	79.45	74.19	16.00	54.33	42.14	3.11	13.55	0.83	0.032	10.20	3.63	0.36
204	209	0	90	40.94	169.01	141.88	77.94	73.34	15.87	53.53	42.14	2.81	15.00	0.83	0.031	10.14	3.48	0.34
204	199	0	90	46.08	171.66	144.77	78.03	73.18	15.86	53.28	45.20	3.04	14.85	0.83	0.032	10.32	3.56	0.35
204	189	0	90	44.95	168.60	142.07	79.70	73.68	16.00	53.09	41.83	3.06	13.67	0.83	0.031	8.55	3.11	0.36
204	179	0	90	46.75	166.26	139.78	79.37	73.91	16.09	52.84	39.51	3.05	12.94	0.82	0.031	7.63	2.84	0.37
204	169	0	90	40.96	163.96	137.67	79.20	73.41	16.02	52.19	38.36	2.81	13.64	0.82	0.029	8.54	2.57	0.30
204	159	0	90	43.24	163.51	137.06	76.68	72.53	15.83	51.53	39.46	2.74	14.40	0.82	0.029	6.88	2.45	0.36
204	149	0	90	41.48	163.50	137.82	77.52	72.04	15.73	50.75	40.71	2.79	14.61	0.82	0.030	7.38	2.47	0.33
214	149	0	90	44.96	160.77	135.71	73.93	69.40	15.15	49.31	42.06	2.92	14.43	0.83	0.030	7.37	2.42	0.33
214	159	0	90	41.61	161.39	135.94	74.59	70.13	15.32	50.22	41.04	2.99	13.71	0.83	0.029	7.47	2.52	0.34
214	169	0	90	42.30	161.28	135.64	75.34	70.74	15.43	51.01	39.54	2.75	14.36	0.82	0.029	7.62	2.59	0.34
214	179	0	90	39.56	162.05	135.87	75.14	71.43	15.56	51.39	39.24	2.75	14.28	0.83	0.028	8.97	2.79	0.31
214	189	0	90	43.93	163.95	138.25	76.39	71.24	15.47	51.67	41.04	3.02	13.58	0.82	0.031	8.51	3.14	0.37
214	199	0	90	43.65	165.67	139.79	75.84	70.90	15.35	51.88	42.89	2.98	14.42	0.83	0.031	9.85	3.50	0.36
214	209	0	90	44.96	165.74	139.88	76.21	70.95	15.31	52.26	42.53	3.11	13.69	0.83	0.031	10.22	3.61	0.35
214	219	0	90	41.72	168.15	141.35	76.22	72.06	15.52	53.15	42.94	3.21	13.39	0.83	0.031	10.18	3.69	0.36
214	229	0	90	40.08	170.77	143.25	77.05	73.14	15.71	54.02	43.61	2.67	16.36	0.83	0.031	12.23	3.81	0.31
214	239	0	90	42.59	173.84	146.87	80.86	74.17	15.85	55.04	44.63	3.26	13.69	0.83	0.034	10.61	4.05	0.38
214	249	0	90	47.63	175.90	148.46	80.87	74.92	15.97	55.89	45.09	3.23	13.98	0.83	0.033	11.45	4.22	0.37
214	259	0	90	44.68	180.99	152.98	81.54	75.83	16.15	56.78	48.38	3.28	14.74	0.83	0.035	11.84	4.56	0.39
214	269	0	90	47.75	186.00	157.18	83.19	77.60	16.52	57.80	50.60	3.37	15.04	0.83	0.036	12.73	4.74	0.37
214	279	0	90	44.53	187.87	158.53	83.80	78.42	16.72	58.23	51.22	3.42	14.98	0.83	0.036	13.16	4.98	0.38
214	289	0	90	48.20	186.25	156.77	82.04	78.24	16.70	58.34	49.68	3.36	14.81	0.83	0.036	11.81	4.66	0.39
214	299	0	90	50.52	183.98	155.51	83.84	77.31	16.48	58.01	48.67	3.46	14.05	0.83	0.036	10.96	4.59	0.42
214	309	0	90	50.75	182.43	154.52	81.27	75.18	16.03	57.21	50.04	3.45	14.50	0.83	0.036	12.19	4.79	0.39
214	319	0	90	46.65	181.77	154.08	78.89	73.78	15.77	56.37	51.62	3.45	14.94	0.83	0.036	12.73	4.95	0.39
214	329	0	90	45.04	177.88	150.23	77.17	72.72	15.62	55.81	49.35	3.45	14.32	0.83	0.034	12.31	4.86	0.39
214	339	0	90	41.00	174.79	147.48	76.38	71.92	15.48	55.29	47.58	3.20	14.89	0.83	0.033	12.37	4.76	0.38
214	349	0	90	42.58	170.35	143.40	75.72	71.32	15.41	55.07	43.96	3.16	13.93	0.83	0.031	11.60	4.32	0.37
214	359	0	90	39.91	169.33	142.45	75.83	71.33	15.48	55.24	42.76	3.12	13.72	0.83	0.031	11.74	4.13	0.35
214	369	0	90	48.03	172.06	145.29	77.12	72.01	15.64	55.74	44.32	3.43	12.93	0.83	0.033	10.23	4.11	0.40
214	379	0	90	46.84	174.55	148.01	78.51	72.50	15.78	56.00	46.05	3.43	13.44	0.83	0.034	10.17	4.05	0.40
214	389	0	90	49.82	175.96	149.36	78.68	72.41	15.77	56.00	47.55	3.47	13.72	0.83	0.034	9.23	3.74	0.41
214	399	0	90	44.59	173.57	146.98	77.23	71.96	15.68	55.55	46.07	3.29	14.01	0.83	0.032	8.95	3.33	0.37
214	409	0	90	43.07	169.15	142.68	76.22	71.52	15.56	55.13	42.50	3.28	12.96	0.82	0.031	7.37	2.89	0.39
214	419	0	90	44.27	168.79	142.64	74.78	70.31	15.25	54.63	43.85	3.20	13.70	0.83	0.031	7.90	2.85	0.36
214	429	0	90	43.74	169.61	143.65	75.18	70.20	15.19	54.36	45.05	3.23	13.95	0.83	0.032	7.12	2.80	0.39
224	429	0	90	41.32	166.75	141.42	72.40	67.91	14.69	52.88	45.97	3.02	15.20	0.83	0.031	7.38	2.75	0.37
224	419	0	90	43.53	164.87	140.13	74.16	67.83	14.69	53.03	44.01	3.21	13.71	0.83	0.031	7.54	2.75	0.36
224	409	0	90	42.56	163.48	138.13	72.25	68.01	14.76	53.29	42.17	3.11	13.58	0.83	0.031	7.26	2.86	0.39
224	399	0	90	40.57	166.29	140.50	73.08	68.77	14.95	53.74	43.79	3.01	14.53	0.83	0.031	8.39	3.19	0.38
224	389	0	90	45.71	168.78	143.19	75.08	69.55	15.12	54.10	45.13	3.39	13.32	0.83	0.033	9.18	3.51	0.38
224	379	0	90	44.15	169.28	143.49	75.38	69.79	15.16	54.16	45.34	3.31	13.70	0.83	0.033	10.65	3.96	0.37
224	369	0	90	42.22	165.90	140.06	73.17	68.50	14.82	53.66	43.74	3.20	13.68	0.83	0.031	10.50	3.97	0.38
224	359	0	90	42.58	162.72	137.00	71.42	67.80	14.64	53.11	41.80	3.15	13.26	0.83	0.031	9.71	3.83	0.39
224	349	0	90	43.50	162.30	137.10	72.74	67.92	14.62	52.97	41.41	3.16	13.11	0.83	0.032	11.14	3.89	0.35
224	339	0	90	42.95	163.59	138.06	74.08	68.77	14.75	53.30	41.52	3.25	12.77	0.83	0.031	10.60	3.94	0.37
224	329	0	90	43.80	167.33	141.37	74.95	69.77	14.93	53.89	43.67	3.17	13.77	0.83	0.033	10.85	4.16	0.38
224	319	0	90	46.64	171.77	145.07	75.31	70.99	15.15	54.66	46.13	3.11	14.85	0.83	0.033	11.79	4.37	0.37
224	309	0	90	47.40	176.48	149.19	77.68	72.91	15.51	55.69	47.87	3.39	14.13	0.83	0.034	11.20	4.45	0.40
224	299	0	90	44.61	177.76	150.05	80.29	74.87	15.92	56.41	46.49	3.37	13.79	0.83	0.034	11.66	4.35	0.37
224	289	0	90	46.45	182.58	154.31	81.20	76.00	16.16	56.91	49.67	3.36	14.80	0.83	0.035	11.24	4.52	0.40
224	279	0	90	46.50	181.03	152.54	81.25	76.37	16.23	56.82	47.83	3.33	14.36	0.83	0.034	10.50	4.48	0.43
224	269	0	90	47.50	181.65	153.23	79.97	75.54	16.06	56.22	49.89	3.39	14.72	0.83	0.035	11.97	4.54	0.38
224	259	0	90	46.73	174.77	147.46	78.84	73.70	15.65	55.40	45.67	3.17	14.42	0.83	0.033	10.83	4.13	0.38
224	249	0	90	43.38	168.22	141.67	78.60	72.73	15.48	54.38	41.11	3.22	12.76	0.82	0.032	9.64	3.83	0.40
224	239	0	90	42.40	168.84	142.20	77.29	72.04	15.37	53.65	43.16	2.96	14.56	0.83	0.032	9.60	3.78	0.39
224	229	0	90	44.47	167.21	140.98	75.50	70.94	15.19	52.76	43.51	3.08	14.14	0.83	0.032	9.83	3.76	0.38
224	219	0	90	40.10	163.95	138.26	74.39	69.67	14.99	51.70	42.58	2.90	14.67	0.83	0.031	11.75	3.69	0.31
224	209	0	90	40.56	162.13	136.86	73.95	69.22	14.94	50.94	41.97	2.93	14.30	0.83	0.031	10.46	3.62	0.35
224	199	0	90	37.86	161.85	136.54	73.24	68.68	14.87	50.37	42.80	2.74	15.62	0.83	0.030	10.97	3.45	0.31
224	189	0	90	39.50	162.57	137.26	72.69	68.49	14.87	50.06	44.02	2.61	16.87	0.83	0.030	10.23	3.14	0.31
224	179	0	90	41.64	162.04	137.01	73.22	68.57	14.92	49.80	43.68	2.77	15.76	0.83	0.030	9.56	2.82	0.30
224	169	0	90	37.14	158.69	133.44	71.01	67.92	14.79	49.24	41.53	2.71	15.34	0.83	0.028	8.67	2.61	0.30
224	159	0	90	41.74	155.94	131.44	71.26	67.03	14.61	48.56	40.35	2.83	14.24	0.83	0.029	7.79	2.42	0.31
224	149	0	90	37.04	155.44	131.33	70.28	66.03	14.38	47.55	41.86	2.47	16.95	0.83	0.028	7.97	2.34	0.29
234	149	0	90	36.30	150.66	127.28	66.32	63.09	13.70	46.12	41.45	2.33	17.79	0.83	0.027	8.42	2.26	0.27
234	159	0	90	42.63	155.24	131.86	69.06	63.97	13.91	46.95	44.31	2.59	17.12	0.83	0.029	7.52	2.45	0.33
234	169	0	90	42.86	159.42	135.75	70.69	65.31	14.21	47.80	46.30	2.78	16.66	0.83	0.031	7.47	2.59	0.35
234	179	0	90	41.86	159.49	135.29	70.53	65.64	14.26	48.24	45.61	2.49	18.28	0.84	0.030	9.26	2.80	0.30
234	189	0	90	40.07	159.18	135.01	69.99	65.69	14.22	48.58	44.91	2.76	16.28	0.83	0.030	9.39	3.07	0.33
234	199	0	90	39.42	156.69	132.54	71.72	66.17	14.32	48.97	41.55	2.82	14.75	0.83	0.030	10.24	3.28	0.32
234	209	0	90	42.63	157.96	133.47	71.71	67.00	14.45	49.62	41.33	3.05	13.53	0.83	0.030	10.46	3.45	0.33
234	219	0	90	44.28	160.44	136.00	73.00	67.22	14.42	50.19	43.02	2.93	14.68	0.83	0.031	10.13	3.67	0.36
234	229	0	90	40.47	163.11	137.48	72.10	68.14	14.55	51.17	43.81	3.03	14.48	0.83	0.031	10.58	3.71	0.35
234	239	0	90	43.61	163.68	138.15	74.15	69.23	14.74	51.91	42.54	2.94	14.46	0.83	0.031	10.90	3.66	0.34
234	249	0	90	44.22	162.91	136.98	75.53	70.34	14.97	52.73	39.85	3.14	12.70	0.83	0.030	9.85	3.56	0.36
234	259	0	90	43.98	166.88	140.50	76.12	71.26	15.11	53.69	41.93	3.19	13.15	0.83	0.031	10.44	3.83	0.37
234	269	0	90	42.79	173.02	145.94	77.41	72.33	15.34	54.43	46.26	3.12	14.85	0.83	0.032	10.41	4.05	0.39
234	279	0	90	45.90	173.78	147.05	78.87	72.86	15.41	54.96	45.96	3.21	14.33	0.83	0.034	10.48	4.08	0.39
234	289	0	90	46.14	176.74	149.62	78.46	73.06	15.46	55.08	48.61	3.18	15.27	0.83	0.035	11.91	4.37	0.37
234	299	0	90	47.51	171.65	145.06	78.15	72.19	15.29	54.62	44.84	3.41	13.17	0.83	0.033	10.36	4.14	0.40
234	309	0	90	45.32	167.97	141.81	75.76	70.65	14.98	53.87	43.45	3.26	13.33	0.83	0.032	10.09	3.87	0.38
234	319	0	90	42.86	163.66	137.56	72.72	68.95	14.65	52.91	41.81	2.97	14.09	0.83	0.030	11.18	3.79	0.34
234	329	0	90	41.26	158.65	133.62	71.65	67.11	14.31	52.10	39.44	3.15	12.51	0.83	0.030	10.68	3.67	0.34
234	339	0	90	41.47	155.32	131.04	71.70	65.72	14.03	51.35	38.25	3.07	12.45	0.83	0.029	10.68	3.58	0.33
234	349	0	90	40.41	154.87	130.51	69.53	65.12	13.98	50.94	38.82	2.96	13.13	0.83	0.029	9.90	3.45	0.35
234	359	0	90	40.16	155.04	130.44	68.69	64.88	13.95	50.90	39.26	2.87	13.69	0.83	0.028	10.85	3.53	0.33
234	369	0	90	45.05	159.98	135.30	70.92	65.91	14.21	51.63	42.44	3.16	13.44	0.83	0.031	9.87	3.80	0.38
234	379	0	90	37.84	162.21	137.00	70.39	66.40	14.36	51.97	43.84	2.91	15.06	0.83	0.030	10.62	3.58	0.34
234	389	0	90	43.34	160.39	135.98	71.51	66.19	14.33	51.94	42.26	2.92	14.46	0.83	0.030	9.33	3.30	0.35
234	399	0	90	40.59	158.16	133.81	70.56	65.50	14.18	51.55	41.11	3.11	13.21	0.83	0.030	8.26	2.97	0.36
234	409	0	90	34.68	157.10	132.62	68.29	65.04	14.07	51.03	41.03	2.85	14.41	0.83	0.028	8.74	2.79	0.32
234	419	0	90	39.73	162.52	138.35	70.55	65.34	14.13	50.99	46.19	2.99	15.44	0.83	0.031	7.59	2.78	0.37
234	429	0	90	43.14	163.27	138.96	71.04	65.76	14.18	51.01	46.49	3.19	14.56	0.83	0.031	7.63	2.73	0.36
244	429	0	90	36.78	155.25	131.15	66.54	63.44	13.68	48.95	42.86	2.72	15.77	0.83	0.028	8.17	2.64	0.32
244	419	0	90	41.66	157.94	134.45	67.70	63.16	13.63	49.19	45.59	2.83	16.12	0.83	0.030	8.54	2.79	0.33
244	409	0	90	37.99	153.08	129.57	66.98	62.99	13.59	49.24	40.84	2.84	14.36	0.83	0.028	8.48	2.75	0.32
244	399	0	90	44.21	152.94	129.96	68.87	63.26	13.66	49.73	39.95	2.98	13.41	0.83	0.029	8.62	2.93	0.34
244	389	0	90	39.85	154.17	130.19	67.57	63.67	13.75	50.10	40.40	2.99	13.51	0.83	0.029	8.86	3.07	0.35
244	379	0	90	39.85	154.19	130.36	67.73	63.71	13.72	50.22	40.26	2.84	14.18	0.83	0.029	10.10	3.19	0.32
244	369	0	90	38.53	153.34	129.65	67.06	62.99	13.52	49.77	40.57	3.03	13.38	0.83	0.029	9.37	3.38	0.36
244	359	0	90	40.38	150.96	127.51	66.76	62.38	13.38	49.32	39.27	2.96	13.26	0.83	0.029	9.21	3.36	0.37
244	349	0	90	40.18	149.54	126.27	67.59	62.75	13.41	49.26	37.54	2.83	13.25	0.83	0.028	9.98	3.25	0.33
244	339	0	90	41.21	148.94	125.04	67.83	63.83	13.60	49.65	35.46	3.00	11.81	0.82	0.027	8.80	3.12	0.35
244	329	0	90	39.49	152.06	127.50	69.26	65.20	13.85	50.37	36.50	2.83	12.90	0.82	0.028	9.01	3.24	0.36
244	319	0	90	44.17	157.66	132.77	70.71	66.58	14.11	51.43	39.64	3.16	12.56	0.82	0.030	9.07	3.47	0.38
244	309	0	90	43.34	161.66	136.35	73.24	68.48	14.48	52.34	40.84	3.18	12.84	0.83	0.031	9.98	3.54	0.35
244	299	0	90	44.53	164.47	139.12	74.86	69.19	14.62	52.81	42.48	3.25	13.08	0.83	0.032	9.58	3.75	0.39
244	289	0	90	42.60	164.47	138.87	74.12	69.12	14.61	52.81	42.54	2.84	14.96	0.83	0.031	10.77	3.76	0.35
244	279	0	90	42.28	162.32	136.35	72.36	68.78	14.49	52.56	40.97	3.07	13.34	0.83	0.030	10.90	3.62	0.33
244	269	0	90	41.84	162.11	136.51	72.57	68.20	14.39	52.20	41.70	3.03	13.76	0.83	0.030	9.81	3.54	0.36
244	259	0	90	34.89	156.16	130.43	69.77	67.19	14.22	51.27	37.71	2.63	14.34	0.83	0.027	10.19	3.29	0.32
244	249	0	90	43.88	154.93	130.50	71.68	66.77	14.14	50.77	37.39	3.02	12.37	0.82	0.029	9.26	3.27	0.35
244	239	0	90	42.55	155.47	131.29	70.73	65.69	13.94	50.03	39.76	3.00	13.27	0.83	0.029	9.44	3.40	0.36
244	229	0	90	38.28	155.78	131.34	67.93	64.37	13.70	49.16	42.24	2.72	15.55	0.83	0.029	10.70	3.37	0.32
244	219	0	90	41.44	154.52	130.89	68.75	63.99	13.71	48.51	42.02	2.78	15.12	0.83	0.030	12.18	3.32	0.27
244	209	0	90	42.67	151.47	128.61	70.08	63.78	13.70	47.94	39.76	2.82	14.12	0.83	0.030	8.98	3.23	0.36
244	199	0	90	42.43	151.16	127.94	68.41	63.60	13.72	47.40	40.16	2.90	13.87	0.83	0.029	9.02	3.04	0.34
244	189	0	90	42.05	156.60	133.38	68.33	63.41	13.72	47.08	46.12	2.68	17.21	0.83	0.030	8.91	3.06	0.34
244	179	0	90	41.13	153.39	130.29	66.95	62.95	13.65	46.61	43.83	2.71	16.15	0.83	0.030	9.27	2.73	0.29
244	169	0	90	38.18	151.70	128.62	65.68	62.00	13.45	45.99	43.71	2.44	17.90	0.84	0.028	8.66	2.53	0.29
244	159	0	90	39.66	147.63	125.36	65.90	61.19	13.27	45.29	41.15	2.63	15.64	0.83	0.028	8.08	2.39	0.30
244	149	0	90	38.25	144.07	121.66	63.90	60.27	13.02	44.50	39.30	2.42	16.24	0.83	0.026	7.69	2.26	0.29
254	149	0	90	32.95	140.47	118.92	62.47	58.46	12.62	43.63	38.38	2.52	15.22	0.83	0.026	8.31	2.30	0.28
254	159	0	90	40.48	145.66	123.85	63.60	59.18	12.78	44.38	42.11	2.65	15.89	0.83	0.028	8.27	2.49	0.30
254	169	0	90	36.08	152.51	129.87	62.82	59.73	12.93	44.89	47.88	2.44	19.66	0.84	0.029	9.58	2.79	0.29
254	179	0	90	39.72	149.47	127.21	65.54	60.77	13.12	45.36	43.34	2.61	16.59	0.83	0.029	9.38	2.85	0.30
254	189	0	90	39.94	147.96	125.42	65.95	61.51	13.27	45.67	40.78	2.71	15.05	0.83	0.029	8.98	2.95	0.33
254	199	0	90	39.73	146.49	124.01	66.00	61.49	13.21	46.03	38.97	2.86	13.64	0.83	0.028	8.93	3.04	0.34
254	209	0	90	34.22	147.69	124.30	63.66	61.28	13.12	46.40	40.01	2.60	15.40	0.83	0.027	10.84	3.22	0.30
254	219	0	90	37.90	149.63	126.66	65.71	61.40	13.10	46.82	41.41	2.70	15.36	0.83	0.028	9.89	3.28	0.33
254	229	0	90	36.92	149.12	126.32	66.43	61.80	13.13	47.53	39.79	2.53	15.74	0.83	0.028	9.89	3.25	0.33
254	239	0	90	35.53	148.22	124.33	65.54	62.73	13.29	48.10	37.38	2.71	13.78	0.83	0.026	10.42	3.21	0.31
254	249	0	90	32.83	148.56	124.48	66.44	63.45	13.41	48.75	36.35	2.58	14.11	0.83	0.026	10.53	3.17	0.30
254	259	0	90	37.26	150.48	126.66	68.80	64.31	13.56	49.65	36.53	2.89	12.63	0.82	0.028	9.67	3.11	0.32
254	269	0	90	38.61	153.96	129.47	69.66	65.60	13.82	50.28	38.08	2.93	12.97	0.83	0.028	8.74	3.17	0.36
254	279	0	90	40.12	155.41	130.94	71.19	66.53	14.01	50.71	38.18	3.00	12.71	0.82	0.029	9.24	3.30	0.36
254	289	0	90	38.85	156.63	131.53	71.35	67.20	14.14	51.09	38.33	3.13	12.23	0.83	0.029	9.05	3.31	0.37
254	299	0	90	39.38	157.91	133.21	72.14	66.99	14.10	51.00	39.92	3.02	13.20	0.83	0.030	9.95	3.38	0.34
254	309	0	90	43.94	156.79	132.32	71.26	66.15	13.94	50.75	39.89	3.08	12.93	0.83	0.030	8.94	3.36	0.38
254	319	0	90	39.43	153.73	129.16	68.19	64.87	13.71	49.93	38.92	2.97	13.11	0.83	0.028	9.84	3.39	0.34
254	329	0	90	37.75	149.89	126.17	67.54	63.53	13.47	49.05	37.32	2.95	12.65	0.83	0.028	10.76	3.28	0.31
254	339	0	90	38.19	145.32	122.18	66.77	62.31	13.24	48.30	34.71	2.61	13.32	0.82	0.026	8.71	3.00	0.34
254	349	0	90	42.29	145.63	122.83	65.83	61.40	13.07	47.89	36.34	2.83	12.85	0.82	0.028	10.33	3.07	0.30
254	359	0	90	37.09	146.10	123.43	65.17	60.53	12.93	47.64	37.93	2.72	13.95	0.83	0.027	9.50	3.21	0.34
254	369	0	90	34.77	147.61	124.53	64.47	60.56	12.96	47.93	39.12	2.56	15.31	0.83	0.027	8.72	3.13	0.36
254	379	0	90	39.43	151.00	128.44	66.27	61.19	13.13	48.27	41.54	2.86	14.53	0.83	0.029	9.33	3.16	0.34
254	389	0	90	39.13	150.07	127.21	66.27	61.49	13.23	48.26	40.32	2.92	13.81	0.83	0.029	8.34	3.00	0.36
254	399	0	90	34.85	148.18	125.31	65.91	61.60	13.26	47.95	38.62	2.55	15.16	0.83	0.027	9.12	2.89	0.32
254	409	0	90	34.96	148.11	125.27	65.85	61.66	13.27	47.98	38.47	2.81	13.71	0.83	0.028	8.13	2.81	0.35
254	419	0	90	40.84	151.19	128.85	67.39	61.45	13.21	47.68	42.06	2.83	14.86	0.83	0.029	8.80	2.83	0.32
